Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRZ24,OUT045,2005.5775
FDM52,OUT035,1705.724
FDM52,OUT017,2655.3357
FDV49,OUT018,2249.5154
FDF47,OUT017,476.6264
FDF56,OUT035,4854.2974
FDW12,OUT010,41.75248
FDY09,OUT019,679.44006
FDY55,OUT035,3353.6072
FDU36,OUT019,572.07684
NCR06,OUT049,2692.2717
FDW24,OUT046,1212.7487
FDF16,OUT013,2636.6665
NCR18,OUT049,1153.857
DRD01,OUT035,2365.3518
FDS15,OUT045,396.75073
FDT19,OUT013,1557.35
FDE59,OUT013,2867.2795
FDE04,OUT010,6843.106
NCV17,OUT035,3773.1052
FDC17,OUT013,2625.9072
FDI45,OUT035,3515.3752
FDZ33,OUT027,4015.6372
FDJ56,OUT019,54.85589
FDN25,OUT013,3808.8953
FDC10,OUT019,3956.3123
FDQ22,OUT049,553.2535
NCR54,OUT035,143.31172
DRK11,OUT035,3753.4324
DRI37,OUT017,2106.697
FDX37,OUT049,1365.6981
FDF05,OUT046,1744.6099
FDW36,OUT019,1705.7231
FDI04,OUT035,742.7528
FDB04,OUT045,2631.0417
FDU38,OUT035,1620.8593
FDY28,OUT013,2827.513
FDP20,OUT046,3106.9714
FDC29,OUT017,4618.724
FDR45,OUT049,89.02166
NCC42,OUT046,1720.3141
NCF42,OUT017,325.18365
FDZ45,OUT010,1620.9767
FDB23,OUT017,804.6903
FDC41,OUT049,548.78577
FDA10,OUT019,1023.30817
NCM26,OUT017,4051.328
FDZ58,OUT019,3228.8022
FDW35,OUT035,4617.545
FDX32,OUT035,539.09143
FDK40,OUT018,2517.24
FDD04,OUT017,995.1537
FDP28,OUT046,330.69385
NCL42,OUT013,5122.551
DRB13,OUT035,2819.4353
FDC33,OUT018,611.09064
FDO58,OUT035,244.30455
FDE34,OUT010,484.92932
NCE19,OUT046,1607.5834
NCJ18,OUT010,1797.4432
FDF52,OUT049,2235.1013
FDY04,OUT035,2608.9055
DRF49,OUT049,1999.703
FDX27,OUT010,3880.3416
FDV28,OUT013,4212.212
FDE33,OUT019,2682.0618
FDQ37,OUT013,2796.5176
NCG30,OUT046,3198.8777
NCH29,OUT017,4052.7986
FDV20,OUT017,3187.6934
FDG57,OUT018,1335.4694
FDU60,OUT035,780.82117
NCH30,OUT010,5077.4707
NCM29,OUT010,1673.1185
FDB12,OUT018,5791.4766
FDD53,OUT049,205.7636
FDI44,OUT049,3157.3235
FDW56,OUT027,655.60144
FDA01,OUT018,600.5126
FDG47,OUT013,221.33577
FDT40,OUT035,1378.7589
FDU20,OUT035,3400.631
NCP41,OUT018,947.1708
FDW36,OUT027,5159.101
FDN31,OUT049,1078.3055
NCU54,OUT010,1345.4716
FDS01,OUT046,5710.171
FDA23,OUT017,1371.0482
FDY08,OUT045,1646.5614
FDJ28,OUT046,266.0573
DRF36,OUT046,534.5781
FDH44,OUT010,2442.6184
NCY54,OUT049,2652.3447
FDR59,OUT010,3180.3699
DRA59,OUT046,3014.5837
FDS55,OUT017,389.81665
FDZ28,OUT045,2015.3851
DRG49,OUT045,1188.3086
FDH21,OUT019,2487.9512
NCN19,OUT013,2705.674
FDP25,OUT045,2323.4612
DRH59,OUT046,1505.2952
FDH09,OUT035,3115.03
NCK54,OUT049,4143.7456
FDT21,OUT045,1517.5563
FDR12,OUT019,1381.7943
FDS25,OUT017,2603.7175
NCL05,OUT027,1438.5382
NCI30,OUT017,2701.321
FDJ26,OUT045,2505.53
FDA56,OUT049,232.56673
FDM33,OUT018,830.6592
FDP04,OUT049,3589.585
FDR55,OUT045,2718.84
NCZ54,OUT027,393.2405
NCA53,OUT049,176.98491
FDL20,OUT046,2130.7063
FDT26,OUT035,871.37146
NCZ06,OUT046,118.39931
FDA04,OUT017,1365.7175
FDD29,OUT027,3881.8762
FDS56,OUT046,583.4088
FDT07,OUT013,1658.0526
FDT58,OUT018,216.30681
FDJ10,OUT027,2615.8198
FDN25,OUT035,2362.1997
DRC27,OUT045,2177.2659
FDA38,OUT049,409.23547
FDM56,OUT013,1552.5477
NCI43,OUT013,1399.0999
FDP36,OUT017,1988.819
DRK49,OUT019,629.5237
FDW32,OUT019,2491.8574
NCW18,OUT049,1898.4882
FDQ44,OUT018,1618.0488
FDL45,OUT045,1954.1649
DRB48,OUT035,1204.5964
FDQ34,OUT018,783.6638
FDH17,OUT017,2359.928
FDN08,OUT010,1339.5182
FDK57,OUT027,2480.513
FDK10,OUT013,86.00411
FDL39,OUT027,1567.785
FDP25,OUT035,2782.159
FDC05,OUT035,2874.592
FDA39,OUT013,3114.642
FDZ10,OUT013,1532.1434
FDK08,OUT027,2770.4075
DRD24,OUT013,1278.7839
DRG48,OUT018,1717.988
FDH52,OUT019,5213.117
FDS25,OUT045,1406.6879
NCH43,OUT035,2625.2825
DRK01,OUT017,459.17734
FDD59,OUT017,4076.4338
FDB27,OUT010,3938.9666
FDO22,OUT013,4057.4548
FDD35,OUT045,536.7997
FDR01,OUT035,2821.7815
NCB31,OUT019,1528.0059
FDC35,OUT046,2421.301
FDS23,OUT045,5426.5547
FDC33,OUT045,1603.1144
NCF18,OUT018,3608.4236
FDM36,OUT049,1433.1439
FDJ53,OUT049,2975.4868
NCL17,OUT018,887.2554
FDW27,OUT027,388.9457
FDA32,OUT046,341.82806
FDA03,OUT010,1070.4471
FDW09,OUT045,2306.6816
FDN09,OUT045,4266.8315
FDM08,OUT017,1171.5333
FDX01,OUT018,2599.1226
DRO35,OUT049,1182.6846
FDS31,OUT045,2731.5935
NCM53,OUT049,621.71796
FDI16,OUT013,508.90836
DRF36,OUT049,441.64688
FDW49,OUT027,2121.3782
FDB58,OUT019,699.8347
NCJ18,OUT045,1730.0414
FDL51,OUT045,4256.0728
FDS03,OUT018,4641.309
NCO54,OUT019,4511.729
FDA48,OUT045,1879.265
NCK06,OUT027,3056.4495
NCZ54,OUT045,2582.9888
FDW39,OUT027,1306.9989
FDI09,OUT046,211.2914
NCO02,OUT049,1178.9967
DRF13,OUT049,234.70856
FDK25,OUT017,4812.6953
FDZ38,OUT017,2895.126
NCQ42,OUT019,4502.304
FDM14,OUT027,222.67198
FDC20,OUT046,2378.2375
FDW32,OUT018,549.4542
FDQ19,OUT045,2215.6855
FDE08,OUT049,2350.5935
FDC29,OUT049,2464.1135
FDV50,OUT013,644.5242
FDF11,OUT017,3312.8013
FDN09,OUT018,2480.4443
DRG37,OUT045,1715.0316
NCV06,OUT027,4267.4404
DRJ13,OUT010,391.23364
DRF25,OUT027,1989.7677
FDE53,OUT010,3130.222
FDS08,OUT046,1884.7051
FDO23,OUT017,196.37202
FDT07,OUT046,1710.9855
NCX29,OUT035,5492.3203
FDG22,OUT035,2624.7917
DRJ47,OUT027,298.03107
FDL43,OUT013,522.10504
FDZ43,OUT027,2719.5447
FDZ21,OUT046,213.55385
FDJ50,OUT035,3170.7588
FDV35,OUT046,748.655
FDW56,OUT017,1340.9366
DRL35,OUT045,1331.5087
FDR01,OUT045,2167.6382
FDS24,OUT045,2605.2698
NCL17,OUT017,6009.6816
FDS13,OUT018,1591.5446
FDB59,OUT045,2351.0623
FDW26,OUT027,1487.5153
FDQ12,OUT019,559.47485
FDX59,OUT013,2011.7954
FDL36,OUT017,1326.853
FDQ55,OUT018,632.8219
FDV46,OUT019,3032.1248
FDM28,OUT019,4053.1458
FDT40,OUT017,1823.0182
DRJ11,OUT010,511.8404
FDD51,OUT045,3863.0476
NCT17,OUT027,3106.9302
NCW17,OUT046,1237.3715
NCY29,OUT019,120.22813
DRH36,OUT013,3146.0042
FDB17,OUT049,325.43558
NCA17,OUT013,3225.862
FDT27,OUT046,3713.4485
FDR32,OUT013,4749.199
FDG41,OUT049,2788.4778
FDX25,OUT046,4799.579
FDG56,OUT017,2824.1829
FDN16,OUT017,4087.068
FDD47,OUT035,242.95053
FDR12,OUT013,3618.8906
FDS33,OUT049,1443.3824
NCC55,OUT035,1902.8561
FDA38,OUT019,2544.7085
FDK44,OUT035,217.63873
FDZ57,OUT046,4656.004
NCN14,OUT017,2739.8738
NCB06,OUT010,2449.799
DRL01,OUT049,4307.0327
FDU10,OUT049,642.97546
NCS38,OUT018,1752.6769
FDQ16,OUT013,2904.3215
FDS40,OUT017,203.34666
FDE36,OUT017,1563.9792
FDV31,OUT045,771.5326
NCD42,OUT045,1470.4918
FDT20,OUT035,1642.4464
NCN19,OUT018,263.11972
FDW21,OUT027,4337.7485
FDF34,OUT045,4400.7705
FDI28,OUT045,717.09924
FDG44,OUT027,2708.509
DRF60,OUT045,1780.4825
FDQ36,OUT019,2581.0015
FDP34,OUT018,1218.2692
FDA20,OUT035,1137.8755
FDE41,OUT035,193.28322
DRK47,OUT046,447.58255
FDY10,OUT017,687.8367
FDI02,OUT017,1614.754
FDE41,OUT019,504.86908
FDZ52,OUT013,2572.827
FDG50,OUT018,923.8297
DRL01,OUT010,2847.828
FDV48,OUT017,1224.3584
FDR48,OUT045,1809.7306
NCD54,OUT013,1586.7985
NCT54,OUT017,2478.8843
FDH02,OUT013,1222.7211
NCD43,OUT013,2885.139
FDE46,OUT035,390.7517
NCO42,OUT027,2706.8752
FDR40,OUT049,1152.1692
FDG24,OUT049,1478.2369
NCO17,OUT017,315.46365
FDF22,OUT046,379.6989
FDC59,OUT035,3711.166
NCY18,OUT010,366.7087
DRE48,OUT045,2790.549
FDV60,OUT010,3446.4302
FDB56,OUT049,97.483765
FDL20,OUT027,505.3
NCZ53,OUT027,3461.3533
DRM35,OUT035,345.7729
FDV16,OUT046,3793.4902
FDY19,OUT013,4060.3074
FDY12,OUT010,1531.9215
FDM15,OUT017,858.43207
FDP12,OUT049,3791.0051
FDT21,OUT013,3143.0735
DRE49,OUT010,2762.912
FDN16,OUT049,2312.7283
FDE04,OUT018,3808.5964
FDC51,OUT013,194.46364
FDO04,OUT018,2757.1345
FDD41,OUT017,1293.144
FDI45,OUT045,4903.534
NCB18,OUT027,321.16724
FDW51,OUT017,5197.59
NCK07,OUT046,1098.0438
FDZ45,OUT019,3370.07
FDB37,OUT046,5265.57
FDZ60,OUT035,603.5321
FDN04,OUT013,1919.3542
FDW47,OUT013,2812.6414
FDB17,OUT013,4446.366
FDR56,OUT018,3928.5383
FDU55,OUT027,6039.706
FDH40,OUT017,2538.9412
FDH05,OUT049,2526.6646
FDX58,OUT045,4503.8047
FDC51,OUT035,875.32214
NCR05,OUT017,252.50505
DRH25,OUT017,2910.1829
NCR53,OUT049,1090.963
FDS04,OUT046,1035.7831
FDC03,OUT013,3573.384
FDP44,OUT010,578.2322
FDK16,OUT018,4525.1533
NCC30,OUT046,2561.949
FDZ26,OUT010,3097.7449
NCO54,OUT018,242.73987
NCP41,OUT010,2945.1663
DRE27,OUT049,2964.469
FDQ10,OUT013,2746.93
NCU42,OUT049,2331.6921
FDX43,OUT035,3268.283
NCD19,OUT046,1877.1846
NCI54,OUT035,2435.862
FDS37,OUT010,4005.153
FDO25,OUT027,2639.5393
FDS57,OUT049,2653.3655
FDI52,OUT049,1220.5424
DRK12,OUT018,1728.8214
FDG40,OUT017,218.92316
FDU49,OUT045,1291.1241
FDR49,OUT013,6906.5347
FDF40,OUT019,4582.445
DRE03,OUT017,1809.2601
FDR55,OUT027,2332.1929
NCU05,OUT035,4468.8267
FDR36,OUT017,2501.0457
NCM30,OUT013,4112.1313
FDH24,OUT049,256.81372
DRO47,OUT018,855.26215
FDQ49,OUT017,2969.6226
DRJ37,OUT046,1618.4237
NCJ42,OUT018,3186.5806
FDD05,OUT049,2002.66
FDC39,OUT018,1860.5225
NCY06,OUT045,3607.053
NCS06,OUT019,3841.7268
FDE16,OUT045,4508.47
NCQ50,OUT046,2836.0486
FDX50,OUT046,5638.199
NCL41,OUT017,1005.57263
FDM58,OUT018,43.471313
FDH35,OUT010,2988.4563
FDS50,OUT049,3687.035
FDT09,OUT027,204.50859
FDR60,OUT018,6720.874
FDG22,OUT046,1349.3104
FDL52,OUT027,4288.9
DRJ39,OUT018,336.44684
FDW45,OUT017,2830.781
NCQ38,OUT045,3371.6353
FDB26,OUT017,3240.8723
DRG48,OUT046,1017.87646
FDH10,OUT010,2389.5806
FDP28,OUT049,689.1138
FDJ44,OUT010,4732.7764
FDI07,OUT045,365.06204
DRJ24,OUT017,3272.2498
DRL47,OUT035,3865.681
FDP38,OUT013,2489.8318
FDK02,OUT019,3859.3962
FDO23,OUT013,2011.0177
NCE54,OUT013,240.71956
FDS52,OUT046,1823.5641
FDW01,OUT035,665.4326
NCF07,OUT017,2509.7627
DRE15,OUT018,3110.51
FDR58,OUT046,4491.3086
FDL24,OUT013,2436.075
FDQ25,OUT027,185.59018
FDX56,OUT013,782.34045
FDD20,OUT018,1848.1301
DRF60,OUT017,2582.3757
FDW13,OUT018,2307.8606
FDF09,OUT013,4936.0317
FDY45,OUT035,3146.1262
FDR26,OUT045,263.57562
FDZ01,OUT046,2156.565
FDH53,OUT010,1547.1307
FDG52,OUT018,2563.3936
FDW50,OUT045,2614.0522
FDX49,OUT035,303.0029
FDJ44,OUT046,4496.5986
NCI31,OUT027,2678.5342
FDZ52,OUT035,2682.1038
FDE17,OUT049,3244.6677
FDG34,OUT018,5267.669
FDE26,OUT010,576.6846
FDD56,OUT018,2876.3948
FDR52,OUT045,2613.5508
FDQ13,OUT035,673.99786
NCJ42,OUT019,2727.1472
FDH10,OUT019,636.86127
NCG42,OUT035,321.18658
FDT31,OUT045,3564.962
DRD25,OUT045,895.95105
FDR35,OUT035,2946.8784
FDL33,OUT045,363.24197
FDT45,OUT035,2495.0762
FDT16,OUT045,4308.4663
DRE49,OUT035,659.1638
DRF60,OUT049,4595.297
NCB54,OUT049,734.1824
FDH20,OUT049,1569.172
FDA31,OUT035,1342.1692
FDE33,OUT045,4109.4824
FDM12,OUT010,68.00626
FDW44,OUT013,3765.4797
DRE48,OUT013,1595.5302
NCX18,OUT045,210.52998
FDA38,OUT018,2598.831
FDQ19,OUT013,3264.6477
FDY47,OUT027,3726.7793
FDE17,OUT013,1351.1471
FDY25,OUT046,1648.7465
FDT03,OUT035,3503.849
FDB49,OUT045,957.24316
FDL43,OUT017,1841.3094
FDE47,OUT017,396.6347
FDS49,OUT045,3246.8823
FDU23,OUT018,3005.9668
FDU38,OUT027,644.8741
FDV09,OUT019,2606.9895
FDR20,OUT049,254.38689
FDY11,OUT046,6593.7056
FDG40,OUT027,2835.0283
FDX20,OUT017,577.4441
FDZ27,OUT013,1189.0376
FDH09,OUT017,2338.527
FDG29,OUT049,1622.4519
NCA30,OUT049,2554.0095
NCL53,OUT017,249.75706
DRE15,OUT046,2918.1624
NCS38,OUT046,3169.8486
FDY21,OUT019,856.1476
FDB58,OUT010,2785.9397
FDH41,OUT046,1779.4304
DRF23,OUT049,2494.9265
FDE05,OUT010,6188.8438
FDY10,OUT049,522.65344
FDS43,OUT049,2598.2107
NCM30,OUT049,515.46045
FDY49,OUT045,1933.6466
FDN02,OUT045,2544.2537
FDP37,OUT045,2415.1973
NCF07,OUT035,3032.3823
FDJ09,OUT013,5748.6626
FDO23,OUT027,4613.053
FDH09,OUT027,4020.7437
FDX34,OUT049,3664.519
FDV60,OUT049,549.62756
FDE32,OUT013,1827.9796
NCI30,OUT018,6584.287
FDS37,OUT013,1474.1958
FDC57,OUT019,4319.5527
DRC01,OUT017,1306.2303
DRD27,OUT017,682.11
FDI12,OUT045,2698.9702
FDQ33,OUT035,2955.9924
FDQ27,OUT019,1947.4281
NCB07,OUT010,3016.7383
FDC08,OUT013,1248.8901
FDD20,OUT046,1233.8473
FDS24,OUT035,522.72577
FDH34,OUT017,5867.954
NCX30,OUT018,3282.1272
FDM01,OUT046,1205.041
FDB20,OUT013,159.48457
NCK29,OUT017,1286.7434
FDS11,OUT049,46.390602
NCV41,OUT010,6071.3545
DRL60,OUT049,651.7334
FDV10,OUT017,2240.8042
FDV09,OUT018,2950.4885
FDQ39,OUT046,1499.1818
DRE49,OUT018,2478.5222
FDR45,OUT045,375.7499
DRJ23,OUT010,4425.177
FDQ26,OUT018,3562.6423
NCA06,OUT017,582.06085
FDT24,OUT018,2144.323
DRG27,OUT045,428.61548
FDR02,OUT045,1595.2941
DRG37,OUT035,2612.5225
FDJ07,OUT018,2480.8882
FDP32,OUT049,3160.3755
FDV59,OUT046,3007.4163
FDP60,OUT035,3539.6077
FDE32,OUT027,3564.357
FDK26,OUT017,1066.1239
FDW28,OUT035,1197.3014
FDP56,OUT049,490.3111
FDT25,OUT046,3364.1477
FDQ12,OUT035,107.03965
FDR60,OUT035,1902.6202
FDZ10,OUT010,2713.3901
FDM13,OUT010,1235.1031
FDF26,OUT045,4246.2134
FDN02,OUT027,86.33076
NCI30,OUT013,177.96375
NCJ31,OUT049,2365.9763
NCQ54,OUT010,2992.7585
FDB02,OUT045,2653.816
FDC02,OUT027,3524.4167
FDA11,OUT045,2316.8499
DRI23,OUT027,1619.0493
FDE04,OUT049,245.50475
FDW38,OUT010,184.93037
FDG46,OUT019,2355.5586
NCJ05,OUT027,2799.0369
FDU01,OUT019,495.4803
FDY11,OUT017,1211.1539
FDX60,OUT013,1467.6415
NCN29,OUT049,2982.7217
FDT07,OUT049,1426.452
FDI21,OUT018,1569.6593
FDI41,OUT046,470.60468
FDE10,OUT027,2844.61
FDQ28,OUT046,2446.7405
FDY32,OUT010,2575.0388
NCK05,OUT019,3136.9363
FDH12,OUT045,2082.945
FDJ27,OUT017,3071.429
DRL35,OUT010,1939.0226
NCY29,OUT017,2313.3694
FDC21,OUT017,700.1272
FDM33,OUT017,357.01004
DRJ39,OUT013,1902.442
FDB22,OUT010,1299.5502
FDC32,OUT013,362.94946
FDD02,OUT046,2869.378
FDL28,OUT035,2553.198
FDL39,OUT049,1260.7809
FDV37,OUT010,4112.9077
FDA28,OUT017,1838.8049
FDL04,OUT049,464.18127
FDR10,OUT035,5284.743
FDA39,OUT017,3211.47
FDR15,OUT035,4269.6724
FDQ40,OUT017,1968.0006
DRG23,OUT027,2522.8962
FDU36,OUT013,182.95802
FDF47,OUT046,6501.214
FDH14,OUT046,3012.8486
FDO45,OUT018,1320.9254
FDK60,OUT035,695.1855
FDS43,OUT017,3971.9456
FDN44,OUT049,2952.342
FDS34,OUT049,361.09134
FDU20,OUT045,490.98584
FDP44,OUT013,578.37463
FDC02,OUT035,264.93167
FDT56,OUT035,3217.2234
NCA06,OUT013,3423.1155
FDE04,OUT013,1294.3954
NCX06,OUT017,2498.9814
FDX49,OUT017,2851.1375
DRM59,OUT018,100.39136
FDJ34,OUT049,1724.8827
FDP60,OUT013,1346.7476
FDI07,OUT046,1844.0571
FDV07,OUT027,4277.514
FDH41,OUT045,882.79297
NCB31,OUT049,3045.2542
FDW34,OUT035,929.49207
FDX45,OUT017,2752.2205
FDH14,OUT049,690.07446
FDF26,OUT010,6187.099
FDU24,OUT017,192.76901
FDX11,OUT018,2822.0823
FDF35,OUT035,2400.67
NCC43,OUT018,1258.9032
FDG29,OUT046,1496.6049
FDS44,OUT046,5521.997
FDZ10,OUT046,5181.7344
FDC52,OUT013,2721.5376
DRL35,OUT035,479.70593
NCP55,OUT010,2642.2861
FDV38,OUT027,4090.0242
FDL44,OUT045,2529.8877
FDZ47,OUT017,4629.4297
FDT45,OUT046,4607.5547
FDN23,OUT049,2840.6687
NCP43,OUT045,2546.3604
DRJ24,OUT019,568.9139
FDA02,OUT027,702.6426
FDH33,OUT019,917.73645
FDF56,OUT017,4169.0796
NCN26,OUT046,3099.344
FDD22,OUT049,2739.3728
FDU15,OUT010,1389.0079
FDB41,OUT010,4251.1475
FDZ35,OUT017,624.3225
FDT60,OUT017,1486.8915
FDE51,OUT035,1684.9999
NCQ06,OUT035,3076.384
FDS28,OUT017,577.39954
FDH32,OUT045,2847.2852
FDW37,OUT045,2777.9475
FDY33,OUT046,1191.4889
FDF17,OUT017,2400.8938
FDG56,OUT013,2695.5127
NCB18,OUT013,1371.2466
FDU14,OUT035,2391.361
FDU22,OUT049,1397.2788
NCV41,OUT013,2436.7656
FDY52,OUT045,560.7425
DRG48,OUT027,2720.567
FDU01,OUT027,2565.2412
NCP53,OUT013,1550.4912
FDC17,OUT049,2994.5925
NCZ30,OUT013,795.22046
FDK03,OUT046,3093.6768
FDE08,OUT019,2574.075
NCM07,OUT027,565.94977
FDY35,OUT027,2042.7096
FDS28,OUT027,1211.055
FDI56,OUT013,538.50525
FDR23,OUT019,5259.9663
FDF29,OUT049,4537.1113
FDA47,OUT027,2265.3298
FDI10,OUT013,3425.7727
FDC45,OUT019,2936.033
FDA27,OUT017,5104.663
NCR41,OUT018,2535.6367
FDR09,OUT018,2627.4114
NCB06,OUT013,6108.041
FDE53,OUT046,4150.0635
DRE27,OUT010,3307.3042
NCA06,OUT027,2806.0652
FDL56,OUT018,3552.4153
FDT09,OUT035,399.67938
DRH03,OUT010,2935.758
NCQ53,OUT018,1519.8519
NCT18,OUT046,1346.0576
FDL43,OUT035,1479.4965
FDJ53,OUT035,1505.4257
NCQ02,OUT035,2379.6973
NCJ05,OUT046,3858.1155
FDT40,OUT018,87.159256
FDA48,OUT046,2676.7195
FDV37,OUT049,506.96216
FDX07,OUT045,560.657
DRG48,OUT045,1619.629
FDF44,OUT035,1323.205
FDS24,OUT046,366.4378
NCQ50,OUT049,5573.882
FDT25,OUT013,2931.0945
FDO03,OUT045,63.145668
FDJ55,OUT046,545.7987
FDM36,OUT013,395.64215
FDM21,OUT017,323.7689
FDK58,OUT035,736.06555
FDD26,OUT010,1478.1093
FDW57,OUT045,591.8613
FDT32,OUT010,529.6017
FDT25,OUT045,3373.93
NCB19,OUT046,2616.079
FDD05,OUT019,651.3633
NCE54,OUT027,643.2874
FDO39,OUT049,3133.8767
NCV06,OUT045,223.30579
DRB13,OUT010,1332.4215
FDX51,OUT010,4113.217
FDC38,OUT045,4400.5938
FDD04,OUT046,5458.1367
FDC05,OUT018,1166.745
DRJ59,OUT027,3911.624
FDL22,OUT017,84.53109
DRH13,OUT019,183.56685
FDV22,OUT010,2908.1987
FDP07,OUT045,3096.7034
FDK27,OUT049,3429.6697
FDP31,OUT017,430.97916
NCI54,OUT010,2553.0835
DRK35,OUT027,5212.048
NCO07,OUT049,3633.0225
FDN31,OUT013,3927.953
NCO02,OUT035,6478.766
FDQ26,OUT045,293.771
FDQ07,OUT046,3241.4773
FDB49,OUT049,2967.173
FDY44,OUT049,525.4783
NCI54,OUT027,563.34344
FDV44,OUT046,1474.5011
FDI48,OUT049,3432.3318
NCL05,OUT035,1808.6239
FDT32,OUT049,1333.1946
FDM10,OUT049,1969.2443
FDS21,OUT049,3679.3208
FDD11,OUT045,5842.262
FDL04,OUT027,874.9456
FDO58,OUT018,3194.1785
FDQ08,OUT017,4134.13
FDT28,OUT046,503.34113
FDT22,OUT018,4394.507
FDB58,OUT035,3242.6829
FDN45,OUT046,3198.2488
FDZ45,OUT013,2559.4429
FDJ38,OUT046,2445.9058
NCT06,OUT045,49.16056
FDU21,OUT027,2744.698
NCP30,OUT049,3308.59
FDR27,OUT049,3365.7026
FDW39,OUT017,1293.1957
DRZ24,OUT027,367.35645
FDK21,OUT013,124.26951
FDJ04,OUT046,455.58972
FDZ13,OUT017,1536.3092
FDS16,OUT017,2674.0706
FDD56,OUT010,1231.6301
FDI57,OUT046,3061.3174
FDQ12,OUT027,863.3523
FDI56,OUT046,1602.2745
NCT42,OUT045,238.62987
FDM25,OUT035,1864.2479
DRB25,OUT027,1449.6825
NCY30,OUT046,3973.625
FDD44,OUT017,1109.3634
FDK45,OUT035,4908.7124
FDN45,OUT045,2647.1667
FDQ09,OUT035,2264.8784
FDC17,OUT035,6329.5186
FDD45,OUT013,1752.1726
FDD41,OUT046,1388.0477
FDU46,OUT046,194.05858
FDO45,OUT017,4860.669
FDG41,OUT035,2690.0518
DRC13,OUT045,1075.1249
FDX50,OUT018,2639.5867
FDK56,OUT035,3251.7803
NCL18,OUT046,1781.2601
FDN57,OUT049,1061.3002
FDX03,OUT027,1664.8947
NCU17,OUT013,2286.7607
FDL14,OUT035,1840.6588
NCU18,OUT046,3209.619
NCH43,OUT017,395.1335
FDH41,OUT035,2091.4607
FDS28,OUT018,4300.1636
FDG02,OUT027,
FDS40,OUT045,
FDD10,OUT013,
DRQ35,OUT013,
NCL05,OUT049,
FDJ48,OUT035,
FDV21,OUT027,
FDJ26,OUT035,
NCN05,OUT017,
FDK09,OUT046,
FDM56,OUT027,
DRF25,OUT045,
FDG14,OUT045,
FDZ31,OUT035,
FDU21,OUT019,
FDC57,OUT035,
FDU46,OUT010,
FDU22,OUT035,
DRG23,OUT045,
FDR23,OUT010,
FDI14,OUT018,
NCN42,OUT045,
NCM41,OUT049,
FDT55,OUT046,
DRY23,OUT027,
FDL46,OUT010,
FDQ57,OUT035,
FDQ16,OUT035,
FDZ52,OUT027,
FDL16,OUT019,
NCX18,OUT018,
FDM34,OUT018,
FDG60,OUT027,
NCA06,OUT018,
DRD12,OUT046,
FDP04,OUT018,
NCH30,OUT045,
FDS04,OUT045,
FDQ13,OUT019,
FDU59,OUT049,
DRG11,OUT045,
FDA36,OUT027,
FDA15,OUT035,
FDZ03,OUT010,
FDJ16,OUT035,
FDZ12,OUT049,
FDH09,OUT045,
FDT13,OUT017,
FDU20,OUT017,
DRH25,OUT035,
FDK26,OUT045,
FDU32,OUT035,
FDI22,OUT045,
NCB54,OUT018,
FDX46,OUT045,
NCC07,OUT013,
FDQ34,OUT019,
FDM16,OUT018,
FDJ55,OUT027,
DRI01,OUT017,
FDD50,OUT018,
FDJ08,OUT045,
NCK18,OUT049,
FDQ14,OUT010,
FDS51,OUT046,
FDA04,OUT035,
FDP10,OUT017,
FDT36,OUT045,
FDH38,OUT017,
FDC16,OUT018,
FDF17,OUT049,
FDU23,OUT013,
FDB34,OUT049,
FDW26,OUT013,
FDP45,OUT045,
FDD38,OUT046,
FDM60,OUT049,
FDW26,OUT035,
FDV51,OUT027,
FDT33,OUT049,
FDQ40,OUT046,
FDX40,OUT035,
FDU31,OUT035,
DRJ01,OUT046,
FDP11,OUT027,
NCN43,OUT027,
FDA15,OUT018,
FDO04,OUT017,
NCF43,OUT035,
NCI17,OUT017,
FDY47,OUT013,
FDF20,OUT027,
NCS53,OUT046,
FDK38,OUT049,
FDW43,OUT013,
FDV57,OUT046,
FDX26,OUT017,
FDR04,OUT046,
FDP19,OUT013,
FDT07,OUT017,
DRB24,OUT049,
FDB36,OUT046,
NCE07,OUT027,
FDI16,OUT027,
FDP45,OUT046,
NCC43,OUT013,
FDQ23,OUT019,
FDW24,OUT035,
FDW09,OUT027,
FDN10,OUT035,
FDE23,OUT035,
FDV16,OUT035,
FDF12,OUT027,
FDN21,OUT049,
DRC25,OUT046,
NCP18,OUT049,
FDW60,OUT013,
FDY04,OUT045,
NCJ31,OUT027,
DRN47,OUT013,
FDU13,OUT013,
FDT39,OUT010,
NCQ18,OUT013,
FDV25,OUT013,
NCE30,OUT046,
NCN42,OUT046,
FDW25,OUT049,
FDS49,OUT013,
FDN34,OUT049,
FDS45,OUT018,
NCL53,OUT027,
FDT38,OUT049,
NCX06,OUT046,
NCY17,OUT013,
NCO18,OUT046,
FDY47,OUT010,
FDF57,OUT027,
FDS26,OUT049,
NCL17,OUT035,
NCB18,OUT049,
FDA50,OUT010,
DRE13,OUT049,
DRE60,OUT013,
FDB20,OUT017,
NCS18,OUT013,
FDH19,OUT019,
FDS47,OUT045,
FDC09,OUT013,
DRG23,OUT049,
FDU34,OUT045,
FDZ40,OUT017,
NCE30,OUT035,
FDA44,OUT018,
FDB32,OUT035,
NCO06,OUT046,
FDY44,OUT046,
FDG10,OUT045,
FDF38,OUT046,
FDW59,OUT019,
FDP34,OUT046,
FDZ26,OUT017,
FDH17,OUT019,
FDU44,OUT017,
